district,crop,year,season,area,yield,avg_temp_c,total_precip_mm,primary_soil_type,mean_ph,mean_n,mean_p,mean_k
nayagarh,Cotton(lint),2000,Kharif,40.0,1.5,27.65562091503268,911.62,"Laterite, Brown Forest",,,,
nuapada,Cotton(lint),1999,Kharif,1380.0,1.4420289855072463,26.94232026143791,1044.14,"Red, Black",,,,
nuapada,Cotton(lint),2000,Kharif,1470.0,1.326530612244898,26.75751633986928,861.47,"Red, Black",,,,
rayagada,Cotton(lint),1999,Kharif,9420.0,1.629511677282378,24.516797385620915,1099.45,"Red, Brown Forest",,,,
rayagada,Cotton(lint),2000,Kharif,6920.0,2.241329479768786,24.35205882352941,1024.66,"Red, Brown Forest",,,,
sonepur,Cotton(lint),1999,Kharif,10.0,2.0,27.48222222222222,1241.58,"Black, Mixed Red & Black",,,,
sonepur,Cotton(lint),2000,Kharif,10.0,1.0,27.85274509803921,742.5899999999999,"Black, Mixed Red & Black",,,,
anugul,Dry chillies,1999,Kharif,1860.0,0.6720430107526881,27.06908496732025,1217.23,,,,,
anugul,Dry chillies,1999,Rabi,2390.0,0.5690376569037657,23.912829670329668,66.69,,,,,
anugul,Dry chillies,2000,Whole Year,3950.0,0.850632911392405,26.649125683060102,996.4,,,,,
balangir,Dry chillies,1999,Kharif,3950.0,0.8911392405063291,26.624183006535947,1190.3,,,,,
balangir,Dry chillies,1999,Rabi,1990.0,0.8743718592964824,23.86648351648352,53.93000000000001,,,,,
balangir,Dry chillies,2000,Whole Year,3920.0,0.7755102040816326,26.3917349726776,936.01,,,,,
baleshwar,Dry chillies,1999,Kharif,1020.0,0.4705882352941176,27.90614379084967,1391.21,,,,,
baleshwar,Dry chillies,1999,Rabi,2590.0,0.6833976833976834,24.12057692307692,157.19,,,,,
baleshwar,Dry chillies,2000,Whole Year,3700.0,0.8594594594594595,26.46351092896175,1412.37,,,,,
bargarh,Dry chillies,1999,Kharif,3100.0,1.0903225806451613,27.40506535947712,1265.56,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Dry chillies,1999,Rabi,2240.0,1.1964285714285714,23.529395604395607,34.870000000000005,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Dry chillies,2000,Whole Year,4880.0,0.8524590163934426,26.904767759562844,744.93,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bhadrak,Dry chillies,1999,Kharif,810.0,0.5925925925925926,27.54091503267974,1244.32,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
bhadrak,Dry chillies,1999,Rabi,1550.0,0.6129032258064516,24.527637362637368,121.41,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
bhadrak,Dry chillies,2000,Whole Year,1860.0,0.8010752688172043,26.691912568306016,1251.7,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
boudh,Dry chillies,1999,Kharif,660.0,0.4545454545454545,27.032941176470587,1243.45,Black Soil,,,,
boudh,Dry chillies,1999,Rabi,280.0,0.4642857142857143,24.024972527472528,57.74,Black Soil,,,,
boudh,Dry chillies,2000,Whole Year,1090.0,0.7981651376146789,26.85618852459017,937.88,Black Soil,,,,
cuttack,Dry chillies,1999,Kharif,1850.0,1.6972972972972973,27.710849673202617,1155.07,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
cuttack,Dry chillies,1999,Rabi,2650.0,0.8716981132075472,24.50898351648352,81.51000000000002,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
cuttack,Dry chillies,2000,Whole Year,1980.0,0.8787878787878788,26.924166666666665,1100.2,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
deogarh,Dry chillies,1999,Kharif,780.0,1.0769230769230769,26.632875816993465,1267.2199999999998,Mixed Red & Yellow,,,,
deogarh,Dry chillies,1999,Rabi,1150.0,1.1304347826086956,23.364505494505494,58.56,Mixed Red & Yellow,,,,
deogarh,Dry chillies,2000,Whole Year,1760.0,0.7954545454545454,26.180013661202185,930.25,Mixed Red & Yellow,,,,
dhenkanal,Dry chillies,1999,Kharif,2090.0,0.6794258373205742,27.710849673202617,1155.07,"Red, Laterite",,,,
dhenkanal,Dry chillies,1999,Rabi,1610.0,0.6273291925465838,24.50898351648352,81.51000000000002,"Red, Laterite",,,,
dhenkanal,Dry chillies,2000,Whole Year,3300.0,0.8484848484848485,26.924166666666665,1100.2,"Red, Laterite",,,,
gajapati,Dry chillies,1999,Kharif,380.0,1.0,26.88875816993464,886.4,Deltaic Alluvial,,,,
gajapati,Dry chillies,1999,Rabi,640.0,1.09375,25.05876373626373,85.44000000000003,Deltaic Alluvial,,,,
gajapati,Dry chillies,2000,Whole Year,660.0,0.7727272727272727,26.69877049180328,982.02,Deltaic Alluvial,,,,
ganjam,Dry chillies,1999,Kharif,1590.0,0.660377358490566,27.975816993464047,1009.92,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Dry chillies,1999,Rabi,3310.0,1.0060422960725075,25.601236263736265,84.69000000000001,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Dry chillies,2000,Whole Year,4350.0,0.871264367816092,27.51587431693989,1051.83,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
jagatsinghapur,Dry chillies,1999,Kharif,670.0,0.8059701492537313,27.90839869281046,1178.68,,,,,
jagatsinghapur,Dry chillies,1999,Rabi,3790.0,0.8707124010554089,24.82118131868132,105.03,,,,,
jagatsinghapur,Dry chillies,2000,Whole Year,550.0,0.8727272727272727,26.988442622950817,1199.5,,,,,
jajapur,Dry chillies,1999,Kharif,910.0,0.2747252747252747,27.54091503267974,1244.32,,,,,
jajapur,Dry chillies,1999,Rabi,2090.0,0.8995215311004785,24.527637362637368,121.41,,,,,
jajapur,Dry chillies,2000,Whole Year,820.0,0.8414634146341463,26.691912568306016,1251.7,,,,,
jharsuguda,Dry chillies,1999,Kharif,1020.0,1.0196078431372548,27.26908496732026,1265.79,,,,,
jharsuguda,Dry chillies,1999,Rabi,1480.0,1.1283783783783785,22.796895604395605,31.57,,,,,
jharsuguda,Dry chillies,2000,Whole Year,2350.0,0.8297872340425532,26.52204918032787,723.13,,,,,
kalahandi,Dry chillies,1999,Kharif,1190.0,0.4873949579831932,26.585522875816995,1107.11,"Red, Black",,,,
kalahandi,Dry chillies,1999,Rabi,3560.0,0.5028089887640449,24.058269230769227,62.13000000000001,"Red, Black",,,,
kalahandi,Dry chillies,2000,Whole Year,1700.0,0.8764705882352941,26.21890710382514,1023.2,"Red, Black",,,,
kandhamal,Dry chillies,1999,Kharif,870.0,0.5057471264367817,26.09888888888889,1169.1,Brown Forest,,,,
kandhamal,Dry chillies,1999,Rabi,140.0,0.3571428571428571,23.51247252747253,67.33000000000001,Brown Forest,,,,
kandhamal,Dry chillies,2000,Whole Year,1040.0,0.8173076923076923,25.9288524590164,1015.02,Brown Forest,,,,
kendrapara,Dry chillies,1999,Kharif,640.0,1.234375,27.90839869281046,1178.68,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendrapara,Dry chillies,1999,Rabi,6590.0,0.9165402124430956,24.82118131868132,105.03,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendrapara,Dry chillies,2000,Whole Year,870.0,0.8505747126436781,26.988442622950817,1199.5,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendujhar,Dry chillies,1999,Kharif,1230.0,0.7154471544715447,26.29055555555556,1272.0300000000002,,,,,
kendujhar,Dry chillies,1999,Rabi,2090.0,1.0861244019138756,23.108324175824176,78.21000000000001,,,,,
kendujhar,Dry chillies,2000,Whole Year,2700.0,0.8592592592592593,25.629521857923493,1041.86,,,,,
khordha,Dry chillies,1999,Kharif,1060.0,0.8018867924528302,27.993562091503264,1101.25,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Dry chillies,1999,Rabi,840.0,0.8214285714285714,25.02653846153846,81.30999999999999,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Dry chillies,2000,Whole Year,400.0,0.8,27.225751366120218,1104.02,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
koraput,Dry chillies,1999,Kharif,3500.0,0.8314285714285714,24.51993464052288,1320.46,Red,,,,
koraput,Dry chillies,1999,Rabi,1150.0,0.8260869565217391,22.76332417582417,89.46000000000001,Red,,,,
koraput,Dry chillies,2000,Whole Year,4870.0,0.8788501026694046,24.344248633879783,1334.91,Red,,,,
malkangiri,Dry chillies,1999,Kharif,1910.0,1.0418848167539267,25.884640522875817,1190.35,"Red, Black",,,,
malkangiri,Dry chillies,1999,Rabi,2029.9999999999995,0.7339901477832514,24.78384615384616,89.48,"Red, Black",,,,
malkangiri,Dry chillies,2000,Whole Year,2600.0,0.85,26.011707650273223,1193.88,"Red, Black",,,,
mayurbhanj,Dry chillies,1999,Kharif,2590.0,0.8996138996138996,27.76921568627452,1376.16,"Red, Laterite",,,,
mayurbhanj,Dry chillies,1999,Rabi,2800.0,0.8785714285714286,23.253901098901093,136.28,"Red, Laterite",,,,
mayurbhanj,Dry chillies,2000,Whole Year,5120.0,0.87890625,25.989439890710383,1302.66,"Red, Laterite",,,,
nabarangpur,Dry chillies,1999,Kharif,960.0,1.3958333333333333,24.51993464052288,1320.46,Red,,,,
nabarangpur,Dry chillies,1999,Rabi,1400.0,0.3928571428571428,22.76332417582417,89.46000000000001,Red,,,,
nabarangpur,Dry chillies,2000,Whole Year,1930.0,0.8186528497409327,24.344248633879783,1334.91,Red,,,,
nayagarh,Dry chillies,1999,Kharif,510.0,0.7843137254901961,27.5831045751634,1071.68,"Laterite, Brown Forest",,,,
nayagarh,Dry chillies,1999,Rabi,470.0,0.8085106382978723,24.986263736263737,77.95000000000002,"Laterite, Brown Forest",,,,
nayagarh,Dry chillies,2000,Whole Year,240.0,0.7916666666666666,27.17808743169399,1064.4,"Laterite, Brown Forest",,,,
nuapada,Dry chillies,1999,Kharif,780.0,0.2564102564102564,26.94232026143791,1044.14,"Red, Black",,,,
nuapada,Dry chillies,1999,Rabi,930.0,0.5483870967741935,23.32,39.19,"Red, Black",,,,
nuapada,Dry chillies,2000,Whole Year,990.0,0.8484848484848485,26.20883879781421,938.98,"Red, Black",,,,
puri,Dry chillies,1999,Kharif,680.0,0.7941176470588235,27.993562091503264,1101.25,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
puri,Dry chillies,1999,Rabi,390.0,0.6666666666666666,25.02653846153846,81.30999999999999,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
puri,Dry chillies,2000,Whole Year,240.0,0.8333333333333334,27.225751366120218,1104.02,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
rayagada,Dry chillies,1999,Kharif,1180.0,1.2033898305084745,24.516797385620915,1099.45,"Red, Brown Forest",,,,
rayagada,Dry chillies,1999,Rabi,1060.0,1.169811320754717,23.054230769230763,86.03999999999999,"Red, Brown Forest",,,,
rayagada,Dry chillies,2000,Whole Year,2590.0,0.8301158301158301,24.54377049180328,1171.62,"Red, Brown Forest",,,,
sambalpur,Dry chillies,1999,Kharif,1890.0,1.0793650793650793,27.40506535947712,1265.56,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Dry chillies,1999,Rabi,4450.0,1.1595505617977528,23.529395604395607,34.870000000000005,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Dry chillies,2000,Whole Year,5820.0,0.8436426116838488,26.904767759562844,744.93,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sonepur,Dry chillies,1999,Kharif,680.0,0.7352941176470589,27.48222222222222,1241.58,"Black, Mixed Red & Black",,,,
sonepur,Dry chillies,1999,Rabi,750.0,1.106666666666667,24.195219780219773,42.44,"Black, Mixed Red & Black",,,,
sonepur,Dry chillies,2000,Whole Year,800.0,0.825,27.20646174863388,828.3399999999999,"Black, Mixed Red & Black",,,,
sundargarh,Dry chillies,1999,Kharif,3730.0,0.8096514745308311,27.26908496732026,1265.79,Mixed Red & Yellow,,,,
sundargarh,Dry chillies,1999,Rabi,1010.0,0.8118811881188119,22.796895604395605,31.57,Mixed Red & Yellow,,,,
sundargarh,Dry chillies,2000,Whole Year,2570.0,0.8754863813229572,26.52204918032787,723.13,Mixed Red & Yellow,,,,
anugul,Garlic,1999,Rabi,2330.0,3.098712446351932,23.912829670329668,66.69,,,,,
anugul,Garlic,2000,Whole Year,1180.0,3.169491525423729,26.649125683060102,996.4,,,,,
balangir,Garlic,1999,Rabi,460.0,3.0434782608695654,23.86648351648352,53.93000000000001,,,,,
balangir,Garlic,2000,Whole Year,250.0,3.16,26.3917349726776,936.01,,,,,
baleshwar,Garlic,1999,Rabi,580.0,3.103448275862069,24.12057692307692,157.19,,,,,
baleshwar,Garlic,2000,Whole Year,530.0,3.169811320754717,26.46351092896175,1412.37,,,,,
bargarh,Garlic,1999,Rabi,560.0,3.1785714285714284,23.529395604395607,34.870000000000005,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Garlic,2000,Whole Year,110.0,3.1818181818181817,26.904767759562844,744.93,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bhadrak,Garlic,1999,Rabi,350.0,3.1142857142857143,24.527637362637368,121.41,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
bhadrak,Garlic,2000,Whole Year,140.0,3.071428571428572,26.691912568306016,1251.7,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
boudh,Garlic,1999,Rabi,140.0,2.7142857142857144,24.024972527472528,57.74,Black Soil,,,,
boudh,Garlic,2000,Whole Year,100.0,3.1,26.85618852459017,937.88,Black Soil,,,,
cuttack,Garlic,1999,Rabi,930.0,3.096774193548387,24.50898351648352,81.51000000000002,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
cuttack,Garlic,2000,Whole Year,650.0,3.169230769230769,26.924166666666665,1100.2,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
deogarh,Garlic,1999,Rabi,770.0,3.064935064935065,23.364505494505494,58.56,Mixed Red & Yellow,,,,
deogarh,Garlic,2000,Whole Year,140.0,3.142857142857143,26.180013661202185,930.25,Mixed Red & Yellow,,,,
dhenkanal,Garlic,1999,Rabi,1410.0,3.099290780141844,24.50898351648352,81.51000000000002,"Red, Laterite",,,,
dhenkanal,Garlic,2000,Whole Year,700.0,3.157142857142857,26.924166666666665,1100.2,"Red, Laterite",,,,
gajapati,Garlic,1999,Rabi,20.0,2.5,25.05876373626373,85.44000000000003,Deltaic Alluvial,,,,
gajapati,Garlic,2000,Whole Year,20.0,3.0,26.69877049180328,982.02,Deltaic Alluvial,,,,
ganjam,Garlic,1999,Rabi,280.0,2.892857142857143,25.601236263736265,84.69000000000001,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Garlic,2000,Whole Year,150.0,3.066666666666667,27.51587431693989,1051.83,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
jagatsinghapur,Garlic,1999,Rabi,380.0,3.4473684210526314,24.82118131868132,105.03,,,,,
jagatsinghapur,Garlic,2000,Whole Year,70.0,3.142857142857143,26.988442622950817,1199.5,,,,,
jajapur,Garlic,1999,Rabi,700.0,2.071428571428572,24.527637362637368,121.41,,,,,
jajapur,Garlic,2000,Whole Year,720.0,3.125,26.691912568306016,1251.7,,,,,
jharsuguda,Garlic,1999,Rabi,430.0,3.0,22.796895604395605,31.57,,,,,
jharsuguda,Garlic,2000,Whole Year,120.0,3.083333333333333,26.52204918032787,723.13,,,,,
kalahandi,Garlic,1999,Rabi,1080.0,2.6203703703703702,24.058269230769227,62.13000000000001,"Red, Black",,,,
kalahandi,Garlic,2000,Whole Year,370.0,3.1621621621621623,26.21890710382514,1023.2,"Red, Black",,,,
kandhamal,Garlic,1999,Rabi,90.0,2.333333333333333,23.51247252747253,67.33000000000001,Brown Forest,,,,
kandhamal,Garlic,2000,Whole Year,50.0,3.0,25.9288524590164,1015.02,Brown Forest,,,,
kendrapara,Garlic,1999,Rabi,1100.0,2.345454545454545,24.82118131868132,105.03,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendrapara,Garlic,2000,Whole Year,750.0,3.2,26.988442622950817,1199.5,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendujhar,Garlic,1999,Rabi,870.0,4.32183908045977,23.108324175824176,78.21000000000001,,,,,
kendujhar,Garlic,2000,Whole Year,470.0,3.148936170212766,25.629521857923493,1041.86,,,,,
khordha,Garlic,1999,Rabi,330.0,3.090909090909091,25.02653846153846,81.30999999999999,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Garlic,2000,Whole Year,40.0,3.0,27.225751366120218,1104.02,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
koraput,Garlic,1999,Rabi,670.0,3.283582089552239,22.76332417582417,89.46000000000001,Red,,,,
koraput,Garlic,2000,Whole Year,150.0,3.2,24.344248633879783,1334.91,Red,,,,
malkangiri,Garlic,1999,Rabi,740.0,3.175675675675676,24.78384615384616,89.48,"Red, Black",,,,
malkangiri,Garlic,2000,Whole Year,50.0,3.4,26.011707650273223,1193.88,"Red, Black",,,,
mayurbhanj,Garlic,1999,Rabi,800.0,2.6625,23.253901098901093,136.28,"Red, Laterite",,,,
mayurbhanj,Garlic,2000,Whole Year,700.0,3.1,25.989439890710383,1302.66,"Red, Laterite",,,,
nabarangpur,Garlic,1999,Rabi,100.0,3.7,22.76332417582417,89.46000000000001,Red,,,,
nabarangpur,Garlic,2000,Whole Year,70.0,3.142857142857143,24.344248633879783,1334.91,Red,,,,
nayagarh,Garlic,1999,Rabi,410.0,3.097560975609756,24.986263736263737,77.95000000000002,"Laterite, Brown Forest",,,,
nayagarh,Garlic,2000,Whole Year,220.0,3.0454545454545454,27.17808743169399,1064.4,"Laterite, Brown Forest",,,,
nuapada,Garlic,1999,Rabi,240.0,2.7916666666666665,23.32,39.19,"Red, Black",,,,
nuapada,Garlic,2000,Whole Year,90.0,3.111111111111111,26.20883879781421,938.98,"Red, Black",,,,
puri,Garlic,1999,Rabi,170.0,2.176470588235294,25.02653846153846,81.30999999999999,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
puri,Garlic,2000,Whole Year,80.0,3.125,27.225751366120218,1104.02,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
rayagada,Garlic,1999,Rabi,200.0,3.7,23.054230769230763,86.03999999999999,"Red, Brown Forest",,,,
rayagada,Garlic,2000,Whole Year,20.0,3.0,24.54377049180328,1171.62,"Red, Brown Forest",,,,
sambalpur,Garlic,1999,Rabi,590.0,3.101694915254237,23.529395604395607,34.870000000000005,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Garlic,2000,Whole Year,350.0,3.1142857142857143,26.904767759562844,744.93,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sonepur,Garlic,1999,Rabi,260.0,2.730769230769231,24.195219780219773,42.44,"Black, Mixed Red & Black",,,,
sonepur,Garlic,2000,Whole Year,210.0,3.095238095238096,27.20646174863388,828.3399999999999,"Black, Mixed Red & Black",,,,
sundargarh,Garlic,1999,Rabi,620.0,1.6935483870967742,22.796895604395605,31.57,Mixed Red & Yellow,,,,
sundargarh,Garlic,2000,Whole Year,500.0,3.1,26.52204918032787,723.13,Mixed Red & Yellow,,,,
anugul,Ginger,1999,Kharif,460.0,3.1739130434782608,27.06908496732025,1217.23,,,,,
anugul,Ginger,2000,Kharif,470.0,2.0851063829787235,27.26751633986928,857.0,,,,,
balangir,Ginger,1999,Kharif,180.0,2.7222222222222223,26.624183006535947,1190.3,,,,,
balangir,Ginger,2000,Kharif,190.0,1.2105263157894737,26.73428104575164,830.7700000000001,,,,,
baleshwar,Ginger,1999,Kharif,720.0,2.5972222222222223,27.90614379084967,1391.21,,,,,
baleshwar,Ginger,2000,Kharif,670.0,2.074626865671642,27.87571895424837,1104.13,,,,,
bargarh,Ginger,1999,Kharif,540.0,1.962962962962963,27.40506535947712,1265.56,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bargarh,Ginger,2000,Kharif,340.0,2.0588235294117645,28.037124183006537,670.49,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bhadrak,Ginger,1999,Kharif,140.0,2.0,27.54091503267974,1244.32,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
bhadrak,Ginger,2000,Kharif,130.0,1.7692307692307692,27.48153594771242,1017.2100000000002,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
boudh,Ginger,1999,Kharif,10.0,2.0,27.032941176470587,1243.45,Black Soil,,,,
cuttack,Ginger,1999,Kharif,470.0,0.1489361702127659,27.710849673202617,1155.07,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
cuttack,Ginger,2000,Kharif,750.0,1.8533333333333333,27.72372549019608,937.54,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
deogarh,Ginger,1999,Kharif,240.0,2.0,26.632875816993465,1267.2199999999998,Mixed Red & Yellow,,,,
deogarh,Ginger,2000,Kharif,100.0,1.9,26.98611111111111,800.9300000000001,Mixed Red & Yellow,,,,
dhenkanal,Ginger,1999,Kharif,410.0,3.1707317073170733,27.710849673202617,1155.07,"Red, Laterite",,,,
dhenkanal,Ginger,2000,Kharif,240.0,1.75,27.72372549019608,937.54,"Red, Laterite",,,,
gajapati,Ginger,1999,Kharif,450.0,2.511111111111111,26.88875816993464,886.4,Deltaic Alluvial,,,,
gajapati,Ginger,2000,Kharif,610.0,2.0491803278688523,27.021928104575167,831.02,Deltaic Alluvial,,,,
ganjam,Ginger,1999,Kharif,170.0,1.3529411764705883,27.975816993464047,1009.92,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
ganjam,Ginger,2000,Kharif,620.0,2.048387096774193,28.168137254901964,894.49,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
jagatsinghapur,Ginger,1999,Kharif,220.0,1.7727272727272727,27.90839869281046,1178.68,,,,,
jagatsinghapur,Ginger,2000,Kharif,250.0,1.76,27.868823529411767,999.66,,,,,
jajapur,Ginger,1999,Kharif,210.0,3.523809523809524,27.54091503267974,1244.32,,,,,
jajapur,Ginger,2000,Kharif,190.0,1.7894736842105263,27.48153594771242,1017.2100000000002,,,,,
jharsuguda,Ginger,1999,Kharif,560.0,1.9642857142857144,27.26908496732026,1265.79,,,,,
jharsuguda,Ginger,2000,Kharif,400.0,1.85,28.0440522875817,649.88,,,,,
kalahandi,Ginger,1999,Kharif,90.0,1.6666666666666667,26.585522875816995,1107.11,"Red, Black",,,,
kalahandi,Ginger,2000,Kharif,90.0,1.7777777777777777,26.346045751633984,910.89,"Red, Black",,,,
kandhamal,Ginger,1999,Kharif,2990.0,2.0702341137123748,26.09888888888889,1169.1,Brown Forest,,,,
kandhamal,Ginger,2000,Kharif,1970.0,2.065989847715736,26.210065359477127,879.4300000000001,Brown Forest,,,,
kendrapara,Ginger,1999,Kharif,300.0,1.8,27.90839869281046,1178.68,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendrapara,Ginger,2000,Kharif,420.0,1.7857142857142858,27.868823529411767,999.66,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendujhar,Ginger,1999,Kharif,220.0,1.5,26.29055555555556,1272.0300000000002,,,,,
kendujhar,Ginger,2000,Kharif,710.0,2.0422535211267605,26.47745098039216,870.95,,,,,
khordha,Ginger,1999,Kharif,150.0,1.8666666666666667,27.993562091503264,1101.25,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Ginger,2000,Kharif,10.0,2.0,28.132091503267976,945.24,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
koraput,Ginger,1999,Kharif,1150.0,2.0782608695652174,24.51993464052288,1320.46,Red,,,,
koraput,Ginger,2000,Kharif,1040.0,2.0673076923076925,24.381274509803923,1183.7199999999998,Red,,,,
malkangiri,Ginger,1999,Kharif,120.0,2.5,25.884640522875817,1190.35,"Red, Black",,,,
malkangiri,Ginger,2000,Kharif,130.0,1.7692307692307692,25.745980392156863,1057.33,"Red, Black",,,,
mayurbhanj,Ginger,1999,Kharif,1250.0,1.176,27.76921568627452,1376.16,"Red, Laterite",,,,
mayurbhanj,Ginger,2000,Kharif,1180.0,2.059322033898305,27.72196078431373,1007.35,"Red, Laterite",,,,
nabarangpur,Ginger,1999,Kharif,90.0,1.5555555555555556,24.51993464052288,1320.46,Red,,,,
nabarangpur,Ginger,2000,Kharif,100.0,1.9,24.381274509803923,1183.7199999999998,Red,,,,
nayagarh,Ginger,1999,Kharif,140.0,1.8571428571428568,27.5831045751634,1071.68,"Laterite, Brown Forest",,,,
nayagarh,Ginger,2000,Kharif,130.0,1.7692307692307692,27.65562091503268,911.62,"Laterite, Brown Forest",,,,
nuapada,Ginger,1999,Kharif,50.0,0.8,26.94232026143791,1044.14,"Red, Black",,,,
nuapada,Ginger,2000,Kharif,40.0,1.75,26.75751633986928,861.47,"Red, Black",,,,
puri,Ginger,2000,Kharif,20.0,4.0,28.132091503267976,945.24,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
rayagada,Ginger,1999,Kharif,570.0,1.8070175438596487,24.516797385620915,1099.45,"Red, Brown Forest",,,,
rayagada,Ginger,2000,Kharif,260.0,1.807692307692308,24.35205882352941,1024.66,"Red, Brown Forest",,,,
sambalpur,Ginger,1999,Kharif,580.0,1.9827586206896552,27.40506535947712,1265.56,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Ginger,2000,Kharif,410.0,1.9268292682926829,28.037124183006537,670.49,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sundargarh,Ginger,1999,Kharif,590.0,1.7627118644067796,27.26908496732026,1265.79,Mixed Red & Yellow,,,,
sundargarh,Ginger,2000,Kharif,590.0,2.0,28.0440522875817,649.88,Mixed Red & Yellow,,,,
anugul,Gram,1999,Rabi,2060.0,0.4077669902912621,23.912829670329668,66.69,,,,,
anugul,Gram,2000,Rabi,1600.0,0.4625,25.4650276243094,96.56000000000002,,,,,
balangir,Gram,1999,Rabi,1460.0,0.4315068493150685,23.86648351648352,53.93000000000001,,,,,
balangir,Gram,2000,Rabi,510.0,0.3725490196078431,25.434834254143645,81.26000000000002,,,,,
baleshwar,Gram,1999,Rabi,280.0,0.5,24.12057692307692,157.19,,,,,
baleshwar,Gram,2000,Rabi,200.0,0.5,24.887375690607733,122.26,,,,,
bargarh,Gram,1999,Rabi,230.0,0.5217391304347826,23.529395604395607,34.870000000000005,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
